movieId,tag,rating,genres,release_year,title_movie,imdb,tmdb
628,edward norton|psychology|suspense|thought-provoking|twist ending|priest,3.642857142857143,Crime|Drama|Mystery|Thriller,1996,Primal Fear ,"
                    An altar boy is accused of murdering a priest, and the truth is buried several layers deep.
            ","
An arrogant, high-powered attorney takes on the case of a poor altar boy found running away from the scene of the grisly murder of the bishop who has taken him in. The case gets a lot more complex when the accused reveals that there may or may not have been a third person in the room. The intensity builds when a surprise twist alters everyone's perception of the crime.
"
638,babies,3.0,Romance,1995,Jack and Sarah ,"
                    A young American woman becomes a nanny in the home of a recent British widower.
            ","
Jack always lands on his feet. He lands on his feet when he marries the beautiful Sarah. He lands on his feet when he buys a luxurious new home. However, when Sarah goes into labour, he takes a tumble down the stairs and lands on his head. When he comes around he discovers he is the proud father of a baby girl, but deficient in the spouse department to the tune of 1.
"
647,Gulf War,3.3275862068965516,Action|Crime|Drama|War,1996,Courage Under Fire ,"
                    A U.S. Army officer, despondent about a deadly mistake he made, investigates a female chopper commander's worthiness for the Medal of Honor.
            ","
A US Army officer, who made a ""friendly fire"" mistake that was covered up, has been reassigned to a desk job. He is tasked to investigate a female chopper commander's worthiness to be awarded the Medal of Honor. At first all seems in order. But then he begins to notice inconsistencies between the testimonies of the witnesses...
"
648,based on a TV show,3.537037037037037,Action|Adventure|Mystery|Thriller,1996,Mission: Impossible ,"
                    An American agent, under false suspicion of disloyalty, must discover and expose the real spy without the help of his organization.
            ","
When Ethan Hunt, the leader of a crack espionage team whose perilous operation has gone awry with no explanation, discovers that a mole has penetrated the CIA, he's surprised to learn that he's the No. 1 suspect. To clear his name, Hunt now must ferret out the real double agent and, in the process, even the score.
"
668,India,4.25,Drama,1955,Song of the Little Road ,"
                    Impoverished priest Harihar Ray, dreaming of a better life for himself and his family, leaves his rural Bengal village in search of work.
            ","
Impoverished priest Harihar Ray, dreaming of a better life for himself and his family, leaves his rural Bengal village in search of work. Alone, his wife, Sarbojaya, looks after her rebellious daughter, Durga, and her young son, Apu, as well as Harihar's elderly aunt Indir. The children enjoy the small pleasures of their difficult life, while their parents suffer the daily indignities heaped upon them.
"
670,India,4.75,Drama,1959,"World of Apu, The ","
                    This final installment in Satyajit Ray's Apu Trilogy follows Apu's life as an orphaned adult aspiring to be a writer.
            ","
Apu is a jobless ex-student dreaming vaguely of a future as a writer. An old college friend talks him into a visit up-country to a village wedding....
"
671,spoof,3.486111111111111,Comedy|Sci-Fi,3000,Mystery Science Theater 3000: The Movie ,"
                    Mike Nelson and his robot companions watch and give their comments about This Island Earth (1955).
            ","
The mad and evil scientist, Dr. Clayton Forrester, has created an evil little scheme that is bound to give him world global domination but first things first. He plans to torment Mike Nelson and the robots by sending them a real stinker of a film to watch called, ""This Island Earth."" He is convinced that this movie will drive them insane. Will this be the ultimate cheese that breaks the boys' spirits?
"
673,Bugs Bunny,2.707547169811321,Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi,1996,Space Jam ,"
                    In a desperate attempt to win a basketball match and earn their freedom, the Looney Tunes seek the aid of retired basketball champion, Michael Jordan.
            ","
Swackhammer, an evil alien theme park owner, needs a new attraction at Moron Mountain. When his gang, the Nerdlucks, heads to Earth to kidnap Bugs Bunny and the Looney Tunes, Bugs challenges them to a basketball game to determine their fate. The aliens agree, but they steal the powers of NBA basketball players, including Larry Bird and Charles Barkley -- so Bugs gets some help from superstar Michael Jordan.
"
707,bad,2.880952380952381,Crime|Drama|Thriller,1996,Mulholland Falls ,"
                    In 1950's Los Angeles, a special crime squad of the LAPD investigates the murder of a young woman.
            ","
In 1950s Los Angeles, a special crime squad of the LAPD investigates the murder of a young woman.
"
708,Veterinarian,3.3879310344827585,Comedy|Romance,1996,"Truth About Cats & Dogs, The ","
                    A successful veternarian & radio show host with low self-esteem asks her model friend to impersonate her when a handsome man wants to see her.
            ","
A successful veterinarian and radio show host with low self-esteem asks her model friend to impersonate her when a handsome man wants to see her.
"
720,Aardman,4.092592592592593,Adventure|Animation|Comedy,1996,Wallace & Gromit: The Best of Aardman Animation ,Element missing!,"
Anthology of Aardman Animation short films released in theaters in 1996, centered on the new release of the third Wallace & Gromit short, ""A Close Shave.""  Includes: ""A Close Shave,"" ""Creature Comforts"" and ""Heat Electric Commercials"" by Nick Park; ""Rex the Runt: How Dinosaurs Became Extinct"", ""Rex the Runt: Dreams"" and ""Ident"" by Richard Goleszowski; ""Wat's Pig"" and ""My Baby Just Cares For Me"" by Peter Lord; ""Early Bird"" by Peter Lord and David Sproxton; ""Pib and Pog"" directed by Peter Peake
"
728,In Netflix queue,3.5,Comedy,1995,Cold Comfort Farm ,"
                    A recently orphaned young woman goes to live with eccentric relatives in Sussex, where she sets about improving their gloomy lives.
            ","
In this adaptation of the satirical British novel, Flora Poste, a plucky London society girl orphaned at age 19, finds a new home with some rough relatives, the Starkadders of Cold Comfort Farm. With a take-charge attitude and some encouragement from her mischievous friend, Mary, Flora changes the Starkadders' lives forever when she settles into their rustic estate, bringing the backward clan up to date and finding inspiration for her novel in the process.
"
